Renewal_Date,Sale,Main_Income,Addon_Income,Finance_Income,Gross_Price,Last_Yr_Gross_Price,Net_Premium,Previous_Renewals,First_Contact_Channel,Renewal_Offer_Type,Number_Of_Attempted_Policy_Ammendments,Diver_Age,Driver_Marital_Status,Driver_Occupation_Status,Driver_Licence_Type,Driver_Years_Licence_Held,Geographical_Area,Number_Of_Named_Drivers,Overnight_Parking,Annual_Mileage,Vehicle_Age,Vehicle_Years_Owned,Vehicle_Body_Type,Vehicle_No_Of_Doors,Vehicle_Engine_Size,Vehicle_Fuel_Type,Vehicle_Transmission,Vehicle_Liability_Category,No_Claims_Discount,Credit_Score,Previous_Discount,Data_Quality
20161015,0,66.91,68.3438,0,628.67,599.02,423.73,1,I,Passive,1,75,M,R,Z,46,4,2,3,12000,1,0,H,5,1198,P,A,,9,558,1,OK
20161014,1,-54.05,19.63,122.4,1301.06,1031,1081,1,I,Passive,NULL,39,S,E,Z,12,3,0,1,4000,8,2,H,5,1598,P,M,,4,481,0,OK
20161023,0,15.5,34.0088,0,480.65,350.94,404.98,1,I,Passive,NULL,46,S,E,Z,22,4,1,4,5999,14,4,S,4,1596,P,A,6,9,538,0,OK
20161014,1,58.09,19.63,66.13,703.74,777.18,491.57,1,I,Passive,NULL,29,P,E,Y,9,9,0,5,5000,18,2,H,5,999,P,M,3,2,522,0,OK
20161022,1,0,19.63,44.88,476.92,411.36,366.12,1,I,Passive,3,38,M,E,Z,20,7,0,3,8000,0,0,H,5,1197,P,M,,4,566,0,OK
20161015,1,82.3,33.9072,75.25,800.36,821.07,565.12,1,I,Passive,NULL,34,M,E,3,14,3,0,4,5000,15,5,H,5,999,P,A,3,8,527,0,OK
20161014,1,113.21,49.3642,57.48,611.31,592.96,354.07,1,I,Passive,1,35,M,E,Z,14,2,0,4,9999,13,6,E,5,2378,P,A,14,9,573,0,OK
20161031,1,170.2,129.5822,154.44,1642.02,1649.03,1063.37,1,I,Passive,NULL,31,M,E,Z,12,11,0,3,3000,13,1,E,5,2993,D,A,17,5,514,0,OK
20161024,1,100.16,63.48,92.52,983.4,1016.25,599.76,1,I,Passive,NULL,29,M,E,Z,12,5,0,7,10000,7,1,E,5,1686,D,M,8,2,559,0,OK
20161014,1,265.42,19.63,113.53,1207.3,1612.81,691.53,1,I,Passive,1,24,P,E,Y,2,8,0,4,6000,14,2,H,3,1242,P,M,3,2,519,0,OK
20161019,1,189.55,0,157.2,1671.87,1948.7,1162.83,1,I,Passive,NULL,24,S,E,Y,3,9,1,4,3999,10,1,H,5,1198,P,M,2,3,548,0,OK
20161015,1,209.82,0,81.6,867.75,941.9,492.1,1,I,Passive,1,27,S,E,Y,8,8,2,4,8000,7,2,H,5,1598,D,M,8,2,536,1,OK
20161015,0,23.76,22.6782,0,449.94,347.6,377.97,1,I,Passive,NULL,52,M,E,Z,27,4,0,4,8000,7,4,E,5,1995,D,A,,9,571,0,OK
20161015,1,87.84,30.4316,0,512.91,577.05,362.36,1,I,Active,4,31,P,E,Z,13,11,0,1,9000,10,0,H,5,1997,D,M,10,9,540,1,OK
20161014,1,90.08,44.9584,48.6,516.55,581.52,301.64,1,I,Passive,NULL,24,P,S,Y,6,7,2,1,4999,8,4,B,2,1968,D,M,12,7,539,1,OK
20160129,1,11.16,8.72,43.68,464.54,504.31,363.51,0,I,Passive,NULL,39,M,E,Z,21,4,0,1,4000,13,4,H,5,1397,P,M,5,9,556,0,OK
20161105,1,38.65,31.6212,0,474.02,410.65,376.52,1,I,Passive,NULL,50,M,E,Z,22,4,0,1,9999,13,7,E,5,1870,D,M,10,9,573,0,OK
20161105,1,-100,26.0232,0,385.77,236.99,433.72,1,I,Passive,1,38,M,S,Z,20,3,0,1,4999,12,8,S,4,1910,D,A,12,8,543,1,OK
20161105,1,253.74,0,105.13,1118.49,1242.83,651.05,1,I,Passive,NULL,24,S,E,Y,2,5,1,3,10000,14,2,H,5,1390,P,M,6,2,548,0,OK
20161115,1,105.99,88.976,69.96,744.37,798.87,403.6,1,I,Passive,NULL,60,P,S,4,9,7,0,3,10000,15,1,C,2,1794,P,M,13,9,538,0,OK
20161105,0,0,19.63,160.68,1708.22,1336.62,1362.1,1,I,Passive,1,46,P,R,Z,20,2,0,1,1000,12,2,E,5,1796,P,A,8,0,547,0,OK
20161014,0,6.04,60.6314,60.97,648.21,732.11,488.19,0,I,Active,4,42,A,E,Z,23,6,0,3,4000,15,4,S,4,2599,P,M,15,9,507,0,OK
20161106,1,300,0,101.04,1074.05,1068.52,568.76,1,I,Passive,NULL,35,D,E,Y,2,10,1,4,5000,5,2,H,3,1560,D,M,,2,493,0,OK
20161105,0,0,43.2784,35.76,379.94,323.99,281.64,1,I,Passive,NULL,51,M,E,Z,33,9,0,4,7999,9,1,H,5,1686,D,M,6,9,590,0,OK
20161105,0,27.95,44.41,0,390.77,360.49,295,1,I,Passive,NULL,40,S,S,Z,17,3,1,5,1999,17,9,H,5,1796,P,M,7,9,547,0,OK
20161015,1,249.2,0,77.28,821.56,1046.28,415.34,1,I,Passive,NULL,48,S,E,3,21,6,0,4,5000,9,2,H,5,1229,P,M,2,2,544,0,OK
20161101,1,27.87,45.8008,0,541.73,394.45,436.18,1,I,Passive,NULL,75,P,R,Z,22,5,0,5,5999,14,8,S,4,2495,P,A,15,9,565,1,OK
20161014,1,81.29,0,55.69,592.19,691.9,397.73,1,I,Passive,1,44,P,E,Z,15,9,0,3,10000,9,2,H,5,1364,P,M,5,2,569,0,OK
20161014,1,156.21,0,71.29,757.68,769.67,456.64,1,I,Passive,NULL,41,M,E,Z,24,11,1,3,6000,11,0,E,5,1796,P,M,8,2,521,1,OK
20161015,1,69.76,21.3514,38.28,407.2,438.59,254.19,1,I,Passive,NULL,35,M,E,Z,16,5,0,3,4000,2,1,H,5,1461,D,M,,9,557,0,OK
20161016,0,0,39.7446,77.04,818.94,794.7,662.41,1,I,Active,2,25,P,E,Y,6,11,0,1,7000,5,3,H,5,1596,P,M,,6,533,1,OK
20161016,1,39.63,55.6958,0,557.64,462.29,429.43,1,I,Passive,1,45,M,E,Z,22,9,0,1,7000,13,13,H,5,1995,D,M,6,9,551,1,OK
20161014,0,43.82,0,0,585.93,707.69,479.33,1,I,Passive,NULL,27,S,E,Y,10,2,0,3,8000,10,10,H,3,1396,P,M,5,2,591,0,OK
20161015,1,90.18,101.1788,57.49,611.62,545.28,289.48,1,I,Passive,3,41,M,U,Z,19,5,0,3,8000,14,2,H,5,1769,P,A,9,9,493,0,OK
20161015,1,42.22,0,51.24,544.44,601.57,398.14,1,I,Passive,NULL,31,M,E,Y,10,3,0,4,4999,2,2,H,5,999,P,M,,2,559,0,OK
20161021,0,51.27,59.4284,0,322.32,339.77,158.14,1,I,Passive,NULL,43,P,U,Z,16,11,0,3,4000,11,9,E,5,1796,P,M,10,9,542,1,OK
20161212,1,26.89,76.87,120,1276.01,1152.25,896.36,1,I,Passive,NULL,25,S,E,Y,2,3,0,3,5999,11,2,H,3,1390,P,M,5,2,558,0,OK
20161015,0,115.18,48.844,0,548.98,513.2,347.9,1,I,Passive,1,62,M,E,Z,22,9,0,4,6999,13,0,S,4,1950,D,M,10,9,510,0,OK
20161202,1,45.5,27.4158,44.05,468.44,465.08,326.43,0,I,Passive,1,53,M,E,Z,14,8,0,1,2999,7,1,H,3,1598,D,M,8,9,501,0,OK
20161018,0,28,19.63,74.29,790.42,696.7,591.77,1,I,Passive,NULL,25,S,E,Y,3,4,1,4,10000,3,3,H,3,1242,P,M,,3,568,1,OK
20161113,1,-15.77,39.187,0,371.28,428.69,325.95,1,I,Passive,NULL,26,P,S,Y,9,10,1,4,7000,8,4,H,3,1896,D,M,10,6,582,1,OK
20161106,1,16.68,39.5144,32.29,343.79,296.47,236.74,1,I,Passive,2,51,P,E,Z,29,3,0,3,9990,15,12,H,5,1297,P,M,3,9,588,0,OK
20161115,1,0,41.0884,43.81,466.36,421.66,357.64,1,I,Passive,3,52,S,E,Z,20,9,2,4,2999,8,6,H,5,1149,P,M,4,9,571,0,OK
20161106,0,22.7,0,57.25,609.31,623.7,470.21,1,I,Passive,NULL,56,M,E,Z,27,3,1,4,5000,3,2,H,3,1242,P,M,4,2,591,0,OK
20161112,1,63.86,45.0484,45.61,485.34,476.52,302.64,1,I,Passive,NULL,61,W,E,Z,22,7,0,4,11999,6,4,H,5,1992,D,A,8,9,572,0,OK
20161107,1,91.01,23.0434,0,415.83,352.14,274.39,1,I,Passive,NULL,54,P,E,5,36,11,0,5,8000,11,2,E,5,2231,D,M,12,9,470,0,OK
20161106,0,123.44,27.7578,68.16,724.56,549.92,462.63,1,I,Passive,NULL,50,M,S,Z,23,3,0,4,3000,10,2,E,5,2148,D,A,15,5,565,0,OK
20161105,0,60.14,0,67.45,717.24,550.66,520.03,1,I,Passive,NULL,43,P,E,Y,9,2,0,3,7000,5,0,E,5,1598,D,M,,2,550,0,OK
20161104,1,164.46,0,113.17,1203.77,1066.6,809.29,1,I,Passive,NULL,27,S,E,Y,6,9,0,4,8000,2,2,H,5,1598,D,M,,2,539,0,OK
20161105,0,42.66,32.76,102.01,1084.55,1018.42,773.01,1,I,Passive,3,31,S,E,Y,2,6,0,5,10000,6,2,H,5,1590,P,M,,2,538,0,OK
20161105,1,62.63,0,41.54,442.21,498.11,295.11,1,I,Passive,NULL,55,S,E,Z,22,10,0,4,1999,13,4,H,3,1149,P,M,3,4,528,0,OK
20161111,0,10.82,63.5726,0,632.65,489.24,523.21,1,I,Passive,NULL,37,P,E,Z,16,7,0,3,7000,9,1,S,4,1995,P,M,12,9,566,0,OK
20161112,0,193.51,27.0906,60.84,646.52,575.76,322.51,1,I,Passive,NULL,45,P,E,Z,22,4,0,3,14999,5,4,H,3,1560,D,M,,9,542,0,OK
20161104,1,21.07,20.1354,41.41,440.87,365.97,335.59,1,I,Passive,1,41,M,E,Z,20,1,1,3,10000,3,0,E,5,1560,D,M,,7,519,1,OK
20160928,1,3.61,40.5376,32.28,343.12,372.02,248.96,1,I,Passive,NULL,59,M,E,Z,22,5,1,3,2999,15,5,H,3,1199,P,M,3,9,576,0,OK
20161126,1,6.62,52.2114,45.61,485.11,410.67,324.19,1,I,Passive,6,34,M,E,Z,12,7,0,4,4000,6,3,H,5,1560,D,M,,8,449,0,OK
20160131,1,14.59,0,0,751.01,842.77,668.15,0,I,Passive,NULL,24,P,E,Y,6,11,1,3,10000,9,1,S,4,1995,D,M,14,6,537,0,OK
20160924,0,14.76,19.63,61.21,651.1,450.56,492.29,1,I,Passive,3,44,P,E,Z,22,2,0,4,5999,9,0,H,3,1368,P,M,6,1,501,0,OK
20161008,0,43.82,34.5788,0,274.68,258.52,177.98,1,I,Passive,NULL,52,M,H,Z,22,4,0,1,7999,21,7,E,5,1769,D,M,10,9,564,0,OK
20161003,1,115.79,42.526,48.13,511.66,450.13,272.6,1,I,Passive,NULL,47,M,E,Z,29,4,1,1,12000,3,2,H,5,1956,D,M,,9,524,0,OK
20161016,1,36.95,19.63,58.69,624.48,667.08,448.59,1,I,Passive,NULL,50,P,E,Z,22,8,0,3,999,7,2,H,5,1997,D,M,10,2,441,0,OK
20161016,0,70.03,70.9774,0,799.74,614,611.29,1,I,Passive,NULL,33,M,E,Y,7,2,0,1,5000,6,6,H,5,1388,P,A,4,7,522,1,OK
20161015,1,93.24,0,46.33,492.78,462.73,305.38,1,I,Passive,NULL,53,M,E,Z,22,8,0,1,9999,2,2,H,5,1248,D,M,,2,525,0,OK
20161107,1,74.52,52.2906,82.56,878.17,685.18,622.51,1,I,Passive,NULL,50,M,H,Z,18,4,0,1,7999,14,6,S,4,2926,D,A,16,9,550,0,OK
20161014,0,137.26,19.63,72.37,769.66,639.05,465.69,1,I,Passive,NULL,43,P,E,Z,22,1,0,1,6999,8,2,B,2,1598,P,M,9,2,470,0,OK
20161101,1,68.73,36.7456,34.45,366.52,351.88,203.76,1,I,Passive,NULL,61,P,E,Z,27,1,0,1,12000,14,2,S,4,2993,D,A,17,9,593,0,OK
20161017,1,300,117.882,136.92,1455.87,1995,779.7,1,I,Passive,NULL,49,A,E,Z,27,2,1,3,3000,8,0,H,5,1598,P,M,7,9,545,0,OK
20161014,1,353.45,30.72,169.32,1800.52,2124.35,1069.07,1,I,Passive,NULL,27,S,E,Y,2,8,2,3,6000,12,2,H,5,1686,D,M,6,1,471,0,OK
20161014,0,81.83,40.7684,68.65,730.29,817.95,494.64,1,I,Passive,3,30,M,E,Z,11,7,0,1,5999,6,2,E,5,1956,D,A,,7,553,0,OK
20161015,1,300,19.63,199.08,2116.63,2062.23,1392.46,1,I,Passive,5,25,S,E,Y,4,3,1,3,9000,4,0,H,5,1598,P,M,5,1,531,0,OK
20161016,1,-142.91,19.63,0,840.29,550.82,858.22,1,I,Passive,NULL,35,S,E,Z,14,7,1,5,4000,6,3,H,3,1560,D,M,,0,543,0,OK
20161107,1,21.71,19.63,55.32,587.96,434.88,434.23,1,I,Passive,NULL,33,M,E,Z,15,10,0,4,10000,4,1,E,5,1956,D,M,,3,555,0,OK
20161015,1,54.05,35.653,0,381.62,409.21,267.05,1,I,Passive,NULL,44,M,E,Z,26,2,1,4,8000,3,2,E,5,1987,P,A,,9,603,0,OK
20161028,1,268.72,37.6116,0,813.31,1209.94,447.86,1,I,Passive,1,37,M,E,Z,13,2,0,2,3000,5,4,H,5,1598,P,A,,9,560,0,OK
20161015,1,9.79,0,52.08,554.06,508.1,438.41,1,I,Passive,6,55,P,E,4,21,8,0,4,2500,5,3,H,5,1560,D,M,,2,477,1,OK
20161119,1,-13.79,26.3252,0,344.76,242.17,313.42,1,I,Passive,1,47,M,E,Z,27,5,1,4,12000,10,5,H,5,1753,D,M,7,9,545,0,OK
20161105,0,22.58,37.9242,0,541.88,524.32,451.57,1,I,Passive,NULL,24,S,E,Y,6,9,1,4,12000,2,2,H,5,1349,P,M,,6,549,1,OK
20161126,0,-100,0,0,637.37,419.39,658.37,1,I,Passive,1,52,D,S,Z,22,11,1,4,5999,8,3,C,2,2698,D,A,15,2,554,0,OK
20161107,1,106.96,64.7224,102.13,1085.64,1139.06,751.54,0,T,Passive,10,31,P,S,Z,12,8,0,4,10000,3,0,H,5,1968,D,M,,9,484,0,OK
20161108,1,0.42,31.1176,0,236.9,231.19,191.46,1,I,Passive,NULL,50,M,E,Z,22,11,0,4,9999,5,5,H,5,1560,D,M,,9,566,1,OK
20161105,1,-18.38,30.8802,0,402.23,379.62,367.67,1,I,Active,NULL,35,M,E,Z,18,7,0,4,5000,5,5,E,5,2967,D,A,,9,581,1,OK
20161105,1,0,41.1442,43.93,467.52,385.98,358.57,1,I,Passive,1,36,M,E,Z,14,6,0,4,6000,2,2,H,5,999,P,M,,9,485,0,OK
20161109,0,123.66,28.386,69.37,737.74,631.04,473.1,1,I,Passive,NULL,41,M,E,Z,23,4,0,3,10000,8,1,E,5,1598,P,M,5,9,517,0,OK
20160924,1,80.71,0,99.36,1056.64,963.43,774,1,I,Passive,NULL,38,P,E,Z,11,3,0,1,6000,6,2,E,5,1997,D,A,,3,501,1,OK
20161015,1,123.74,68.5804,111.49,1185.81,1124.62,815.84,1,I,Passive,5,42,M,E,Z,22,9,0,4,8000,14,1,H,5,1398,D,M,3,9,546,0,OK
20160921,0,-28.47,0,119.04,1265.7,885.68,1049.22,0,I,Passive,4,24,P,E,Y,1,7,0,1,12000,3,1,H,5,1560,D,M,,0,576,0,OK
20161018,1,65.29,37.4884,35.17,373.54,447.39,212.64,1,I,Passive,NULL,64,P,S,Z,22,8,0,4,4999,15,2,H,5,1242,P,M,4,9,478,0,OK
20160324,1,-4.98,10.41,50.16,533.05,449.22,434.05,0,T,Passive,NULL,32,P,S,Z,14,11,0,4,9000,8,1,E,5,2179,D,A,13,9,570,0,OK
20161019,1,-18.31,19.63,50.4,535.7,572.54,430.02,1,I,Passive,1,24,S,E,Y,7,10,1,4,6000,3,0,H,3,1398,P,M,,4,553,1,OK
20161024,0,21.66,56.0138,0,541.86,516.24,433.23,1,I,Active,2,38,A,E,Z,19,8,0,4,7000,3,1,H,5,1364,P,M,8,9,452,0,OK
20161019,1,156.76,21.9462,49.21,523.67,470.12,261.27,1,I,Passive,4,50,P,E,Z,22,11,0,4,6000,5,0,E,5,1591,P,A,6,7,487,0,OK
20160301,1,27.72,0,53.05,564.67,498.57,437.39,0,I,Passive,1,30,P,E,Z,11,9,0,1,4000,6,3,H,3,1796,P,M,8,8,519,0,OK
20161019,0,18.28,19.8338,30.13,320.84,278.34,236.23,1,I,Passive,NULL,53,P,E,Z,24,11,0,4,6000,14,4,S,4,2351,P,A,14,9,534,0,OK
20161031,1,21.64,40.5686,34.45,365.88,282.21,249.31,1,I,Passive,NULL,49,D,E,Z,27,7,1,4,6000,10,9,H,5,1798,P,M,7,9,491,0,OK
20161230,1,52.08,33.6448,53.65,570.24,463.61,400.58,1,I,Passive,NULL,41,M,E,Z,22,9,0,1,9999,7,2,H,5,1560,D,M,7,9,519,0,OK
20161019,0,70.56,23.5564,0,399.85,390.92,280.44,1,I,Passive,NULL,55,M,E,Z,27,2,0,4,6000,2,2,C,2,2143,D,A,,9,596,0,OK
20161101,1,127.35,0,62.53,664.43,657.64,410.06,1,I,Passive,NULL,38,S,E,Z,18,11,1,4,5000,10,1,H,5,1753,D,M,7,3,520,0,OK
20161024,1,40.81,19.63,69.37,737.82,636.13,536.39,1,I,Passive,NULL,44,S,E,Y,3,11,0,1,6000,5,3,H,5,1598,P,A,,2,546,0,OK
20161216,0,83.1,110.0138,165.13,1756.53,1085.19,1309.73,1,T,Passive,1,55,M,S,Z,27,10,1,1,3000,5,3,H,5,1598,P,M,,9,583,0,OK
20161014,1,70.28,52.5094,0,548.56,450.91,391.49,1,I,Passive,NULL,48,S,E,Z,28,10,0,4,20000,4,2,E,5,1997,D,M,,9,522,0,OK
20161017,0,4.55,40.2954,0,308.61,219.69,246.09,1,I,Passive,2,49,P,E,Z,22,3,0,4,11999,1,1,H,5,1618,P,M,,9,569,0,OK
20161014,1,1.33,38.7764,0,284.24,305.3,227.94,1,I,Passive,NULL,58,M,H,Z,36,1,1,4,10000,8,6,E,5,1560,D,M,7,9,561,1,OK
20161015,0,230.99,52.39,97.2,1033.56,1144.36,523.81,1,I,Active,3,32,S,E,Y,6,12,1,3,4500,8,1,H,3,1360,P,M,3,2,516,1,OK
20161104,0,-9.15,53.0094,0,467.56,311.92,397.49,1,I,Passive,1,47,P,E,Z,29,7,1,4,10000,5,4,H,5,1120,D,M,,9,568,1,OK
20161027,1,41.29,33.689,0,505.15,365.6,401.15,1,I,Passive,1,41,M,E,Z,23,2,0,7,5000,10,10,C,2,1995,P,A,,9,563,0,OK
20161105,0,162.52,43.238,0,770.95,586.55,514.8,1,I,Passive,NULL,46,P,R,Z,27,9,0,4,9000,12,0,H,5,1339,P,M,3,9,518,0,OK
20161105,0,0,11.09,1.68,17.67,578.65,0,1,I,Passive,3,46,M,E,Z,22,10,0,3,5999,11,0,H,5,1799,P,M,10,9,533,0,Unacceptable
20161110,0,201.96,39.0494,0,758.13,670.98,464.99,1,I,Passive,NULL,39,P,S,Z,21,3,0,4,9999,10,2,E,5,2188,D,A,14,8,541,0,OK
20161112,1,0,56.3248,40.45,430.42,393.58,280.58,1,I,Passive,NULL,49,W,E,Z,22,9,1,4,9999,6,3,E,5,1598,D,M,6,9,543,1,OK
20161105,1,128.82,52.39,75.72,804.9,697.1,441,1,I,Passive,1,40,M,E,4,18,2,0,1,5999,6,2,H,5,1798,P,A,,3,530,0,OK
20161105,1,56.89,0,138.85,1476.93,1415.69,1137.82,1,I,Passive,3,26,S,E,Y,2,1,0,4,2500,2,0,H,5,1598,P,M,,0,560,0,OK
20161016,1,99.31,27.4534,50.4,535.58,545.06,326.89,1,I,Passive,1,50,S,H,Z,22,12,0,5,999,14,4,B,2,1598,P,A,9,7,503,0,OK
20161017,1,64.58,19.63,178.08,1893.87,1970.83,1447.74,0,I,Passive,1,25,S,E,Y,3,3,1,4,11000,11,1,H,3,1596,P,M,7,3,557,1,OK
20161106,0,92.46,39.8166,0,645.93,771.95,474.11,1,I,Active,1,43,M,E,Z,23,9,0,4,10000,0,0,S,4,1999,D,A,,9,550,1,OK
20161015,1,57.88,16.911,30.61,325.78,372.84,201.35,1,I,Passive,1,39,P,E,Z,18,4,2,3,5999,7,3,H,5,1968,D,M,8,9,561,0,OK
20161014,0,63.52,32.76,82.81,880.86,647.14,587.43,1,I,Passive,NULL,48,M,E,Z,19,7,0,4,17500,2,2,E,5,1956,D,M,,3,580,0,OK
20161015,0,0,0,0,0,802.67,0,1,I,Passive,7,25,S,E,Y,7,8,1,1,9999,0,0,H,3,999,P,M,,3,482,0,Unacceptable
20161015,1,81.55,23.3238,42.49,451.54,417.92,277.73,1,I,Passive,NULL,52,P,U,Z,22,8,0,4,4999,10,3,E,5,1753,D,M,6,9,539,1,OK
20161015,0,42.12,116.8986,113.64,1208.4,967.75,842.31,1,I,Passive,1,34,S,U,Z,14,4,2,4,5000,11,10,H,5,1390,P,M,4,9,534,1,OK
20160924,1,32.11,46.494,30,318.89,330.74,187.9,0,T,Passive,NULL,62,M,R,Z,25,8,0,4,8000,1,1,H,5,1198,P,M,,9,588,0,OK
20160601,1,102.74,33.24,0,786.13,546.32,567.38,0,I,Passive,NULL,49,M,E,Z,21,2,1,4,5999,1,1,E,5,2143,D,A,,9,562,0,OK
20161126,1,42.26,102.8492,85.69,911.33,1033.6,600.82,1,I,Passive,NULL,42,M,E,Z,22,9,0,4,8999,5,1,S,4,2143,D,A,,9,468,0,OK
20161107,0,201.07,50.9752,0,919.51,735.72,606.92,1,I,Passive,2,46,M,E,Z,17,2,0,4,5999,3,3,E,5,1968,D,A,,8,562,0,OK
20161105,1,-11.64,13.965,0,249.04,235.67,232.75,1,I,Passive,NULL,48,M,S,Z,29,2,0,3,10000,2,2,H,5,999,P,M,,8,523,0,OK
20161106,1,-32.83,59.0236,75.24,799.75,617.19,656.56,1,I,Passive,1,43,D,S,Z,12,3,1,4,5000,9,6,H,5,1995,D,A,11,9,551,0,OK
20161105,1,-9.48,19.63,0,448.23,483.57,389.04,1,I,Passive,1,26,M,E,Y,9,7,0,4,9999,3,3,H,5,1598,P,M,,4,560,0,OK
20161118,0,84.58,0,0,492.76,401.14,355.38,1,I,Passive,1,47,M,E,Z,23,2,1,3,10000,6,6,E,5,1997,D,A,,2,564,0,OK
20161105,1,0,36.3576,70.45,749.13,611.76,605.96,1,I,Passive,1,24,S,E,Y,4,2,1,1,5000,5,3,H,3,1388,P,M,4,5,576,0,OK
20161105,1,12.06,30.066,59.65,634.39,630.05,501.1,1,I,Passive,NULL,27,S,E,Y,8,11,2,4,14999,7,7,H,3,1910,D,M,12,8,558,0,OK
20161105,0,34.33,0,57.61,612.77,518.52,461.35,1,I,Passive,1,35,B,E,Z,18,8,0,1,3000,2,1,H,5,1499,D,M,,4,534,1,OK
20161104,1,-1.15,31.067,0,422.06,480.27,369.95,1,I,Passive,NULL,40,M,H,Z,11,9,0,4,5000,11,6,H,5,1248,D,M,4,9,530,1,OK
20161104,1,80.53,42.531,69.49,738.95,846.12,506.35,1,I,Passive,2,29,P,E,Z,11,7,0,7,9000,0,0,H,5,1364,P,M,,8,507,1,OK
20161105,0,15.16,0,36.96,393.48,335.68,303.16,1,I,Passive,NULL,59,M,E,Z,39,9,0,4,8000,4,4,H,5,1248,P,M,,2,547,0,OK
20161116,0,224.07,49.0626,121.09,1287.88,1095.42,817.71,1,I,Passive,NULL,57,M,E,Z,11,2,1,4,5000,10,5,H,5,1799,P,A,9,9,574,0,OK
20161105,1,39.31,19.63,0,740.51,843.85,602.23,1,I,Passive,NULL,26,S,E,Y,7,9,1,4,11000,3,3,H,5,1390,P,M,,2,576,0,OK
20161110,0,48.77,40.0576,62.28,662.54,531.38,476.96,1,I,Passive,NULL,34,M,E,Z,12,7,0,4,6999,8,3,H,5,1997,D,M,10,9,518,0,OK
20161105,0,64.84,52.39,125.17,1331.27,1544.14,930.8,1,I,Passive,NULL,24,S,E,Y,3,8,0,1,8000,4,1,H,5,1329,P,M,,3,525,0,OK
20161105,1,34.36,0,0,385.16,322.94,309.53,1,I,Passive,NULL,61,M,H,Z,22,4,0,4,6000,2,2,H,5,999,P,A,,2,541,0,OK
20161105,1,47.57,58.6376,0,606.6,672.75,464.46,1,I,Passive,3,54,M,H,Z,27,2,1,1,4000,11,2,S,4,2148,D,A,15,9,586,0,OK
20161118,0,-6.16,26.2662,50.28,534.42,374.28,437.77,1,I,Passive,NULL,25,S,E,Y,6,11,1,2,9000,4,4,H,5,998,P,M,,6,562,0,OK
20161115,1,0,41.3842,0,318.36,290.27,259.07,1,I,Passive,NULL,73,P,R,Z,27,7,1,4,8000,13,0,E,5,2184,D,M,11,9,578,0,OK
20161107,0,-12.88,27.6986,37.81,402.23,450.81,329.81,1,I,Passive,NULL,26,S,E,Y,8,9,2,4,8000,4,2,H,3,1598,D,M,,9,564,0,OK
20161105,1,-29.69,49.8756,67.44,717.01,629.23,593.76,1,I,Passive,1,35,S,S,Z,18,4,0,1,5000,6,0,H,5,1560,D,M,,9,483,0,OK
20161105,1,186.2,19.63,60.01,638.12,574.53,310.34,1,I,Passive,NULL,58,M,E,Z,22,10,1,4,3999,2,2,H,5,1461,D,M,,2,546,0,OK
20161105,0,29.02,27.9784,42.97,456.58,383.83,333.14,1,I,Passive,2,59,M,E,Z,27,4,0,4,7000,10,1,H,5,2204,D,M,10,9,569,1,OK
20161119,1,-43.42,19.63,98.77,1050,1002.72,868.45,1,I,Passive,2,29,P,S,Z,12,9,0,4,10000,10,0,E,5,1995,D,M,14,2,543,0,OK
20161105,1,0,40.243,42.25,449.02,427.4,343.55,1,I,Passive,NULL,26,P,E,Y,7,8,1,4,10000,5,5,H,3,1248,D,M,,7,563,0,OK
20161107,0,0,55.7256,0,378.61,285.3,297.76,1,I,Passive,NULL,41,M,E,Z,23,4,0,4,8000,6,4,H,5,1598,P,M,,9,567,0,OK
20161107,1,8.39,43.2914,0,353.64,398.67,281.69,1,I,Passive,NULL,48,M,E,Z,31,7,0,4,19999,1,1,E,5,1597,D,M,,9,549,1,OK
20161104,1,2,17.8566,25.45,270.91,292.81,212.61,1,I,Passive,NULL,50,D,E,Z,27,5,1,3,8000,14,2,H,5,1397,P,M,2,8,506,0,OK
20161108,0,12.09,34.135,24.25,257.4,255.29,172.75,1,I,Passive,NULL,50,S,E,Z,31,8,1,1,5000,12,9,H,3,1598,P,M,8,9,566,1,OK
20161130,1,45.85,31.5544,0,295.93,245.47,198.74,1,I,Passive,NULL,45,M,E,Z,23,4,0,4,10000,9,9,H,5,1896,D,M,6,9,587,0,OK
20161105,0,-80.14,32.76,144.61,1538.14,1071.66,1254.18,1,I,Passive,3,38,S,E,Y,2,6,0,2,9999,5,0,H,3,1388,P,M,4,2,520,0,OK
20161130,1,12.46,57.675,56.89,604.92,489.19,415.25,1,I,Passive,NULL,44,M,E,Z,13,10,0,4,6000,4,3,H,3,1598,P,M,,5,525,1,OK
20161105,0,0,0,0,0,1182.12,0,1,I,Passive,4,40,M,E,Z,17,3,0,4,9999,3,2,E,5,2179,D,A,,9,498,1,Unacceptable
20161109,1,12.11,60.3384,0,589.98,567.59,484.64,1,I,Passive,NULL,42,M,E,Z,22,9,0,3,6999,8,5,S,4,1995,D,M,15,9,540,0,OK
20161105,1,86.78,0,41.76,443.77,456.84,272.16,1,I,Passive,NULL,54,P,E,Y,2,6,0,4,2999,18,2,E,3,1590,P,M,8,2,566,0,OK
20161109,1,39.13,51.6504,49.08,521.59,490.28,348.84,1,I,Passive,NULL,45,M,H,Z,17,4,1,4,6000,8,1,H,5,1461,D,M,5,5,581,0,OK
